***************************************************************************************************** 
* WARNING: The 2022 software stack is deprecated. Please consider switching to
the latest 2024 * 
* software stack, or the older 2023 software stack. * 
* * 
* If you have any question, please contact us via
http://servicedesk.surfsara.nl. * 
***************************************************************************************************** 
OpenMP parallelism
Running with OMP_NUM_THREADS = 128
CPUS:  128
Starting the program...

Iteration 2143; Population 1332
Iteration 2144; Population 1333
Iteration 2145; Population 1359
Iteration 2146; Population 1366
Iteration 2147; Population 1394
Iteration 2148; Population 1360
Iteration 2149; Population 1378
Iteration 2150; Population 1376
Iteration 2151; Population 1337
Iteration 2152; Population 1366
Iteration 2153; Population 1353
Iteration 2154; Population 1336
Iteration 2155; Population 1346
Iteration 2156; Population 1352
Iteration 2157; Population 1390
Iteration 2158; Population 1429
Iteration 2159; Population 1418
Iteration 2160; Population 1387
Iteration 2161; Population 1357
Iteration 2162; Population 1353
Iteration 2163; Population 1317
Iteration 2164; Population 1375
Iteration 2165; Population 1357
Iteration 2166; Population 1357
Iteration 2167; Population 1387
Iteration 2168; Population 1383
Iteration 2169; Population 1348
Iteration 2170; Population 1351
Iteration 2171; Population 1422
Iteration 2172; Population 1398
Iteration 2173; Population 1443
Iteration 2174; Population 1404
Iteration 2175; Population 1364
Iteration 2176; Population 1397
Iteration 2177; Population 1366
Iteration 2178; Population 1299
Iteration 2179; Population 1313
Iteration 2180; Population 1294
Iteration 2181; Population 1295
Iteration 2182; Population 1257
Iteration 2183; Population 1251
Iteration 2184; Population 1256
Iteration 2185; Population 1242
Iteration 2186; Population 1239
Iteration 2187; Population 1227
Iteration 2188; Population 1218
Iteration 2189; Population 1253
Iteration 2190; Population 1222
Iteration 2191; Population 1256
Iteration 2192; Population 1236
Iteration 2193; Population 1245
Iteration 2194; Population 1216
Iteration 2195; Population 1279
Iteration 2196; Population 1228
Iteration 2197; Population 1296
Iteration 2198; Population 1275
Iteration 2199; Population 1270
Iteration 2200; Population 1280
Iteration 2201; Population 1298
Iteration 2202; Population 1288
Iteration 2203; Population 1253
Iteration 2204; Population 1278
Iteration 2205; Population 1278
Iteration 2206; Population 1324
Iteration 2207; Population 1295
Iteration 2208; Population 1286
Iteration 2209; Population 1304
Iteration 2210; Population 1289
Iteration 2211; Population 1303
Iteration 2212; Population 1292
Iteration 2213; Population 1288
Iteration 2214; Population 1281
Iteration 2215; Population 1293
Iteration 2216; Population 1308
Iteration 2217; Population 1303
Iteration 2218; Population 1285
Iteration 2219; Population 1308
Iteration 2220; Population 1321
Iteration 2221; Population 1372
Iteration 2222; Population 1354
Iteration 2223; Population 1378
Iteration 2224; Population 1388
Iteration 2225; Population 1425
Iteration 2226; Population 1344
Iteration 2227; Population 1352
Iteration 2228; Population 1372
Iteration 2229; Population 1354
Iteration 2230; Population 1332
Iteration 2231; Population 1330
Iteration 2232; Population 1319
Iteration 2233; Population 1327
Iteration 2234; Population 1352
Iteration 2235; Population 1337
Iteration 2236; Population 1364
Iteration 2237; Population 1356
Iteration 2238; Population 1385
Iteration 2239; Population 1367
Iteration 2240; Population 1351
Iteration 2241; Population 1331
Iteration 2242; Population 1342
Iteration 2243; Population 1335
Iteration 2244; Population 1348
Iteration 2245; Population 1360
Iteration 2246; Population 1360
Iteration 2247; Population 1355
Iteration 2248; Population 1382
Iteration 2249; Population 1314
Iteration 2250; Population 1324
Iteration 2251; Population 1346
Iteration 2252; Population 1352
Iteration 2253; Population 1338
Iteration 2254; Population 1357
Iteration 2255; Population 1339
Iteration 2256; Population 1320
Iteration 2257; Population 1333
Iteration 2258; Population 1332
Iteration 2259; Population 1300
Iteration 2260; Population 1306
Iteration 2261; Population 1291
Iteration 2262; Population 1294
Iteration 2263; Population 1308
Iteration 2264; Population 1359
Iteration 2265; Population 1294
Iteration 2266; Population 1324
Iteration 2267; Population 1292
Iteration 2268; Population 1246
Iteration 2269; Population 1242
Iteration 2270; Population 1251
Iteration 2271; Population 1249
Iteration 2272; Population 1276
Iteration 2273; Population 1264
Iteration 2274; Population 1271
Iteration 2275; Population 1248
Iteration 2276; Population 1294
Iteration 2277; Population 1294
Iteration 2278; Population 1267
Iteration 2279; Population 1310
Iteration 2280; Population 1282
Iteration 2281; Population 1322
Iteration 2282; Population 1299
Iteration 2283; Population 1304
Iteration 2284; Population 1311
Iteration 2285; Population 1342
Iteration 2286; Population 1321
Iteration 2287; Population 1275
Iteration 2288; Population 1254
Iteration 2289; Population 1235
Iteration 2290; Population 1256
Iteration 2291; Population 1214
Iteration 2292; Population 1285
Iteration 2293; Population 1228
Iteration 2294; Population 1271
Iteration 2295; Population 1200
Iteration 2296; Population 1238
Iteration 2297; Population 1227
Iteration 2298; Population 1264
Iteration 2299; Population 1239
Iteration 2300; Population 1295
Iteration 2301; Population 1266
Iteration 2302; Population 1341
Iteration 2303; Population 1286
Iteration 2304; Population 1353
Iteration 2305; Population 1327
Iteration 2306; Population 1354
Iteration 2307; Population 1350
Iteration 2308; Population 1343
Iteration 2309; Population 1327
Iteration 2310; Population 1325
Iteration 2311; Population 1326
Iteration 2312; Population 1338
Iteration 2313; Population 1351
Iteration 2314; Population 1374
Iteration 2315; Population 1410
Iteration 2316; Population 1387
Iteration 2317; Population 1405
Iteration 2318; Population 1430
Iteration 2319; Population 1414
Iteration 2320; Population 1451
Iteration 2321; Population 1460
Iteration 2322; Population 1462
Iteration 2323; Population 1462
Iteration 2324; Population 1430
Iteration 2325; Population 1437
Iteration 2326; Population 1459
Iteration 2327; Population 1459
Iteration 2328; Population 1489
Iteration 2329; Population 1489
Iteration 2330; Population 1513
Iteration 2331; Population 1542
Iteration 2332; Population 1550
Iteration 2333; Population 1556
Iteration 2334; Population 1539
Iteration 2335; Population 1583
Iteration 2336; Population 1566
Iteration 2337; Population 1580
Iteration 2338; Population 1563
Iteration 2339; Population 1534
Iteration 2340; Population 1561
Iteration 2341; Population 1594
Iteration 2342; Population 1603
Iteration 2343; Population 1562
Iteration 2344; Population 1606
Iteration 2345; Population 1610
Iteration 2346; Population 1608
Iteration 2347; Population 1539
Iteration 2348; Population 1563
Iteration 2349; Population 1530
Iteration 2350; Population 1548
Iteration 2351; Population 1501
Iteration 2352; Population 1541
Iteration 2353; Population 1538
Iteration 2354; Population 1560
Iteration 2355; Population 1565
Iteration 2356; Population 1576
Iteration 2357; Population 1533
Iteration 2358; Population 1538
Iteration 2359; Population 1510
Iteration 2360; Population 1566
Iteration 2361; Population 1485
Iteration 2362; Population 1513
Iteration 2363; Population 1483
Iteration 2364; Population 1476
Iteration 2365; Population 1508
Iteration 2366; Population 1536
Iteration 2367; Population 1529
Iteration 2368; Population 1583
Iteration 2369; Population 1539
Iteration 2370; Population 1515
Iteration 2371; Population 1511
Iteration 2372; Population 1478
Iteration 2373; Population 1487
Iteration 2374; Population 1465
Iteration 2375; Population 1480
Iteration 2376; Population 1460
Iteration 2377; Population 1487
Iteration 2378; Population 1479
Iteration 2379; Population 1492
Iteration 2380; Population 1515
Iteration 2381; Population 1499
Iteration 2382; Population 1514
Iteration 2383; Population 1519
Iteration 2384; Population 1512
Iteration 2385; Population 1532
Iteration 2386; Population 1534
Iteration 2387; Population 1515
Iteration 2388; Population 1520
Iteration 2389; Population 1539
Iteration 2390; Population 1499
Iteration 2391; Population 1492
Iteration 2392; Population 1509
Iteration 2393; Population 1537
Iteration 2394; Population 1521
Iteration 2395; Population 1512
Iteration 2396; Population 1527
Iteration 2397; Population 1441
Iteration 2398; Population 1482
Iteration 2399; Population 1424
Iteration 2400; Population 1452
Iteration 2401; Population 1428
Iteration 2402; Population 1437
Iteration 2403; Population 1439
Iteration 2404; Population 1419
Iteration 2405; Population 1462
Iteration 2406; Population 1408
Iteration 2407; Population 1472
Iteration 2408; Population 1424
Iteration 2409; Population 1422
Iteration 2410; Population 1469
Iteration 2411; Population 1465
Iteration 2412; Population 1442
Iteration 2413; Population 1457
Iteration 2414; Population 1434
Iteration 2415; Population 1458
Iteration 2416; Population 1435
Iteration 2417; Population 1429
Iteration 2418; Population 1405
Iteration 2419; Population 1465
Iteration 2420; Population 1423
Iteration 2421; Population 1455
Iteration 2422; Population 1467
Iteration 2423; Population 1474
Iteration 2424; Population 1487
Iteration 2425; Population 1487
Iteration 2426; Population 1460
Iteration 2427; Population 1483
Iteration 2428; Population 1515
Iteration 2429; Population 1522
Iteration 2430; Population 1502
Iteration 2431; Population 1539
Iteration 2432; Population 1469
Iteration 2433; Population 1528
Iteration 2434; Population 1495
Iteration 2435; Population 1515
Iteration 2436; Population 1479
Iteration 2437; Population 1492
Iteration 2438; Population 1508
Iteration 2439; Population 1496
Iteration 2440; Population 1500
Iteration 2441; Population 1519
Iteration 2442; Population 1495
Iteration 2443; Population 1506
Iteration 2444; Population 1506
Iteration 2445; Population 1513
Iteration 2446; Population 1492
Iteration 2447; Population 1455
Iteration 2448; Population 1472
Iteration 2449; Population 1446
Iteration 2450; Population 1461
Iteration 2451; Population 1471
Iteration 2452; Population 1467
Iteration 2453; Population 1481
Iteration 2454; Population 1494
Iteration 2455; Population 1485
Iteration 2456; Population 1492
Iteration 2457; Population 1493
Iteration 2458; Population 1440
Iteration 2459; Population 1497
Iteration 2460; Population 1460
Iteration 2461; Population 1487
Iteration 2462; Population 1425
Iteration 2463; Population 1413
Iteration 2464; Population 1425
Iteration 2465; Population 1377
Iteration 2466; Population 1408
Iteration 2467; Population 1393
Iteration 2468; Population 1363
Iteration 2469; Population 1337
Iteration 2470; Population 1360
Iteration 2471; Population 1350
Iteration 2472; Population 1364
Iteration 2473; Population 1392
Iteration 2474; Population 1401
Iteration 2475; Population 1428
Iteration 2476; Population 1446
Iteration 2477; Population 1476
Iteration 2478; Population 1447
Iteration 2479; Population 1488
Iteration 2480; Population 1477
Iteration 2481; Population 1476
Iteration 2482; Population 1474
Iteration 2483; Population 1488
Iteration 2484; Population 1499
Iteration 2485; Population 1546
Iteration 2486; Population 1541
Iteration 2487; Population 1523
Iteration 2488; Population 1528
Iteration 2489; Population 1542
Iteration 2490; Population 1508
Iteration 2491; Population 1516
Iteration 2492; Population 1532
Iteration 2493; Population 1529
Iteration 2494; Population 1509
Iteration 2495; Population 1457
Iteration 2496; Population 1468
Iteration 2497; Population 1462
Iteration 2498; Population 1496
Iteration 2499; Population 1483
Iteration 2500; Population 1500
Iteration 2501; Population 1501
Iteration 2502; Population 1496
Iteration 2503; Population 1467
Iteration 2504; Population 1544
Iteration 2505; Population 1525
Iteration 2506; Population 1536
Iteration 2507; Population 1512
Iteration 2508; Population 1551
Iteration 2509; Population 1588
Iteration 2510; Population 1585
Iteration 2511; Population 1580
Iteration 2512; Population 1609
Iteration 2513; Population 1629
Iteration 2514; Population 1617
Iteration 2515; Population 1595
Iteration 2516; Population 1569
Iteration 2517; Population 1560
Iteration 2518; Population 1561
Iteration 2519; Population 1532
Iteration 2520; Population 1554
Iteration 2521; Population 1537
Iteration 2522; Population 1539
Iteration 2523; Population 1573
Iteration 2524; Population 1514
Iteration 2525; Population 1539
Iteration 2526; Population 1495
Iteration 2527; Population 1524
Iteration 2528; Population 1500
Iteration 2529; Population 1536
Iteration 2530; Population 1523
Iteration 2531; Population 1539
Iteration 2532; Population 1508
Iteration 2533; Population 1534
Iteration 2534; Population 1493
Iteration 2535; Population 1493
Iteration 2536; Population 1495
Iteration 2537; Population 1464
Iteration 2538; Population 1481
Iteration 2539; Population 1454
Iteration 2540; Population 1458
Iteration 2541; Population 1444
Iteration 2542; Population 1465
Iteration 2543; Population 1430
Iteration 2544; Population 1450
Iteration 2545; Population 1409
Iteration 2546; Population 1452
Iteration 2547; Population 1415
Iteration 2548; Population 1445
Iteration 2549; Population 1418
Iteration 2550; Population 1420
Iteration 2551; Population 1424
Iteration 2552; Population 1426
Iteration 2553; Population 1422
Iteration 2554; Population 1426
Iteration 2555; Population 1462
Iteration 2556; Population 1422
Iteration 2557; Population 1451
Iteration 2558; Population 1400
Iteration 2559; Population 1411
Iteration 2560; Population 1426
Iteration 2561; Population 1387
Iteration 2562; Population 1344
Iteration 2563; Population 1353
Iteration 2564; Population 1352
Iteration 2565; Population 1342
Iteration 2566; Population 1340
Iteration 2567; Population 1328
Iteration 2568; Population 1360
Iteration 2569; Population 1361
Iteration 2570; Population 1383
Iteration 2571; Population 1352
Iteration 2572; Population 1384
Iteration 2573; Population 1389
Iteration 2574; Population 1359
Iteration 2575; Population 1383
Iteration 2576; Population 1419
Iteration 2577; Population 1421
Iteration 2578; Population 1420
Iteration 2579; Population 1400
Iteration 2580; Population 1441
Iteration 2581; Population 1451
Iteration 2582; Population 1479
Iteration 2583; Population 1462
Iteration 2584; Population 1452
Iteration 2585; Population 1462
Iteration 2586; Population 1461
Iteration 2587; Population 1462
Iteration 2588; Population 1484
Iteration 2589; Population 1458
Iteration 2590; Population 1450
Iteration 2591; Population 1469
Iteration 2592; Population 1463
Iteration 2593; Population 1487
Iteration 2594; Population 1465
Iteration 2595; Population 1462
Iteration 2596; Population 1484
Iteration 2597; Population 1463
Iteration 2598; Population 1486
Iteration 2599; Population 1495
Iteration 2600; Population 1520
Iteration 2601; Population 1518
Iteration 2602; Population 1530
Iteration 2603; Population 1568
Iteration 2604; Population 1575
Iteration 2605; Population 1623
Iteration 2606; Population 1637
Iteration 2607; Population 1604
Iteration 2608; Population 1654
Iteration 2609; Population 1636
Iteration 2610; Population 1640
Iteration 2611; Population 1656
Iteration 2612; Population 1610
Iteration 2613; Population 1608
Iteration 2614; Population 1548
Iteration 2615; Population 1524
Iteration 2616; Population 1511
Iteration 2617; Population 1538
Iteration 2618; Population 1540
Iteration 2619; Population 1527
Iteration 2620; Population 1536
Iteration 2621; Population 1515
Iteration 2622; Population 1507
Iteration 2623; Population 1517
Iteration 2624; Population 1495
Iteration 2625; Population 1468
Iteration 2626; Population 1462
Iteration 2627; Population 1471
Iteration 2628; Population 1445
Iteration 2629; Population 1476
Iteration 2630; Population 1481
Iteration 2631; Population 1434
Iteration 2632; Population 1486
Iteration 2633; Population 1442
Iteration 2634; Population 1427
Iteration 2635; Population 1393
Iteration 2636; Population 1401
Iteration 2637; Population 1385
Iteration 2638; Population 1373
Iteration 2639; Population 1392
Iteration 2640; Population 1379
Iteration 2641; Population 1386
Iteration 2642; Population 1381
Iteration 2643; Population 1354
Iteration 2644; Population 1355
Iteration 2645; Population 1362
Iteration 2646; Population 1380
Iteration 2647; Population 1361
Iteration 2648; Population 1416
Iteration 2649; Population 1413
Iteration 2650; Population 1435
Iteration 2651; Population 1419
Iteration 2652; Population 1403
Iteration 2653; Population 1376
Iteration 2654; Population 1405
Iteration 2655; Population 1401
Iteration 2656; Population 1408
Iteration 2657; Population 1344
Iteration 2658; Population 1345
Iteration 2659; Population 1334
Iteration 2660; Population 1363
Iteration 2661; Population 1354
Iteration 2662; Population 1330
Iteration 2663; Population 1344
Iteration 2664; Population 1330
Iteration 2665; Population 1351
Iteration 2666; Population 1324
Iteration 2667; Population 1342
Iteration 2668; Population 1310
Iteration 2669; Population 1328
Iteration 2670; Population 1352
Iteration 2671; Population 1356
Iteration 2672; Population 1347
Iteration 2673; Population 1354
Iteration 2674; Population 1348
Iteration 2675; Population 1326
Iteration 2676; Population 1359
Iteration 2677; Population 1382
Iteration 2678; Population 1341
Iteration 2679; Population 1348
Iteration 2680; Population 1373
Iteration 2681; Population 1361
Iteration 2682; Population 1403
Iteration 2683; Population 1357
Iteration 2684; Population 1408
Iteration 2685; Population 1382
Iteration 2686; Population 1405
Iteration 2687; Population 1378
Iteration 2688; Population 1421
Iteration 2689; Population 1439
Iteration 2690; Population 1440
Iteration 2691; Population 1441
Iteration 2692; Population 1439
Iteration 2693; Population 1475
Iteration 2694; Population 1470
Iteration 2695; Population 1496
Iteration 2696; Population 1508
Iteration 2697; Population 1518
Iteration 2698; Population 1476
Iteration 2699; Population 1527
Iteration 2700; Population 1494
Iteration 2701; Population 1516
Iteration 2702; Population 1479
Iteration 2703; Population 1464
Iteration 2704; Population 1493
Iteration 2705; Population 1510
Iteration 2706; Population 1507
Iteration 2707; Population 1512
Iteration 2708; Population 1480
Iteration 2709; Population 1503
Iteration 2710; Population 1526
Iteration 2711; Population 1523
Iteration 2712; Population 1554
Iteration 2713; Population 1531
Iteration 2714; Population 1564
Iteration 2715; Population 1543
Iteration 2716; Population 1561
Iteration 2717; Population 1585
Iteration 2718; Population 1556
Iteration 2719; Population 1573
Iteration 2720; Population 1538
Iteration 2721; Population 1545
Iteration 2722; Population 1534
Iteration 2723; Population 1547
Iteration 2724; Population 1574
Iteration 2725; Population 1570
Iteration 2726; Population 1518
Iteration 2727; Population 1511
Iteration 2728; Population 1524
Iteration 2729; Population 1502
Iteration 2730; Population 1490
Iteration 2731; Population 1518
Iteration 2732; Population 1511
Iteration 2733; Population 1519
Iteration 2734; Population 1501
Iteration 2735; Population 1457
Iteration 2736; Population 1471
Iteration 2737; Population 1464
Iteration 2738; Population 1468
Iteration 2739; Population 1467
Iteration 2740; Population 1456
Iteration 2741; Population 1454
Iteration 2742; Population 1411
Iteration 2743; Population 1384
Iteration 2744; Population 1441
Iteration 2745; Population 1392
Iteration 2746; Population 1413
Iteration 2747; Population 1403
Iteration 2748; Population 1444
Iteration 2749; Population 1459
Iteration 2750; Population 1457
Iteration 2751; Population 1429
Iteration 2752; Population 1466
Iteration 2753; Population 1464
Iteration 2754; Population 1458
Iteration 2755; Population 1476
Iteration 2756; Population 1462
Iteration 2757; Population 1477
Iteration 2758; Population 1464
Iteration 2759; Population 1469
Iteration 2760; Population 1497
Iteration 2761; Population 1485
Iteration 2762; Population 1517
Iteration 2763; Population 1497
Iteration 2764; Population 1501
Iteration 2765; Population 1519
Iteration 2766; Population 1505
Iteration 2767; Population 1484
Iteration 2768; Population 1466
Iteration 2769; Population 1486
Iteration 2770; Population 1473
Iteration 2771; Population 1517
Iteration 2772; Population 1484
Iteration 2773; Population 1539
Iteration 2774; Population 1515
Iteration 2775; Population 1524
Iteration 2776; Population 1513
Iteration 2777; Population 1542
Iteration 2778; Population 1528
Iteration 2779; Population 1506
Iteration 2780; Population 1517
Iteration 2781; Population 1478
Iteration 2782; Population 1519
Iteration 2783; Population 1487
Iteration 2784; Population 1515
Iteration 2785; Population 1504
Iteration 2786; Population 1498
Iteration 2787; Population 1509
Iteration 2788; Population 1485
Iteration 2789; Population 1526
Iteration 2790; Population 1498
Iteration 2791; Population 1512
Iteration 2792; Population 1524
Iteration 2793; Population 1528
Iteration 2794; Population 1554
Iteration 2795; Population 1595
Iteration 2796; Population 1558
Iteration 2797; Population 1571
Iteration 2798; Population 1581
Iteration 2799; Population 1574
Iteration 2800; Population 1588
Iteration 2801; Population 1579
Iteration 2802; Population 1583
Iteration 2803; Population 1601
Iteration 2804; Population 1597
Iteration 2805; Population 1602
Iteration 2806; Population 1568
Iteration 2807; Population 1592
Iteration 2808; Population 1540
Iteration 2809; Population 1545
Iteration 2810; Population 1556
Iteration 2811; Population 1542
Iteration 2812; Population 1555
Iteration 2813; Population 1600
Iteration 2814; Population 1568
Iteration 2815; Population 1583
Iteration 2816; Population 1558
Iteration 2817; Population 1612
Iteration 2818; Population 1585
Iteration 2819; Population 1650
Iteration 2820; Population 1570
Iteration 2821; Population 1596
Iteration 2822; Population 1622
Iteration 2823; Population 1625
Iteration 2824; Population 1607
Iteration 2825; Population 1628
Iteration 2826; Population 1616
Iteration 2827; Population 1584
Iteration 2828; Population 1609
Iteration 2829; Population 1589
Iteration 2830; Population 1624
Iteration 2831; Population 1582
Iteration 2832; Population 1630
Iteration 2833; Population 1601
Iteration 2834; Population 1655
Iteration 2835; Population 1598
Iteration 2836; Population 1632
Iteration 2837; Population 1601
Iteration 2838; Population 1626
Iteration 2839; Population 1557
Iteration 2840; Population 1593
Iteration 2841; Population 1558
Iteration 2842; Population 1569
Iteration 2843; Population 1563
Iteration 2844; Population 1554
Iteration 2845; Population 1604
Iteration 2846; Population 1563
Iteration 2847; Population 1569
Iteration 2848; Population 1585
Iteration 2849; Population 1569
Iteration 2850; Population 1545
Iteration 2851; Population 1551
Iteration 2852; Population 1553
Iteration 2853; Population 1552
Iteration 2854; Population 1549
Iteration 2855; Population 1579
Iteration 2856; Population 1585
Iteration 2857; Population 1587
Iteration 2858; Population 1593
Iteration 2859; Population 1624
Iteration 2860; Population 1656
Iteration 2861; Population 1681
Iteration 2862; Population 1647
Iteration 2863; Population 1687
Iteration 2864; Population 1668
Iteration 2865; Population 1659
Iteration 2866; Population 1703
Iteration 2867; Population 1713
Iteration 2868; Population 1726
Iteration 2869; Population 1772
Iteration 2870; Population 1749
Iteration 2871; Population 1758
Iteration 2872; Population 1767
Iteration 2873; Population 1729
Iteration 2874; Population 1741
Iteration 2875; Population 1728
Iteration 2876; Population 1757
Iteration 2877; Population 1771
Iteration 2878; Population 1801
Iteration 2879; Population 1781
Iteration 2880; Population 1790
Iteration 2881; Population 1859
Iteration 2882; Population 1841
Iteration 2883; Population 1817
Iteration 2884; Population 1886
Iteration 2885; Population 1827
Iteration 2886; Population 1809
Iteration 2887; Population 1798
Iteration 2888; Population 1816
Iteration 2889; Population 1841
Iteration 2890; Population 1885
Iteration 2891; Population 1868
Iteration 2892; Population 1899
Iteration 2893; Population 1916
Iteration 2894; Population 1905
Iteration 2895; Population 1879
Iteration 2896; Population 1879
Iteration 2897; Population 1887
Iteration 2898; Population 1878
Iteration 2899; Population 1865
Iteration 2900; Population 1872
Iteration 2901; Population 1815
Iteration 2902; Population 1867
Iteration 2903; Population 1825
Iteration 2904; Population 1817
Iteration 2905; Population 1834
Iteration 2906; Population 1828
Iteration 2907; Population 1848
Iteration 2908; Population 1845
Iteration 2909; Population 1861
Iteration 2910; Population 1837
Iteration 2911; Population 1883
Iteration 2912; Population 1871
Iteration 2913; Population 1891
Iteration 2914; Population 1898
Iteration 2915; Population 1923
Iteration 2916; Population 1922
Iteration 2917; Population 1894
Iteration 2918; Population 1893
Iteration 2919; Population 1847
Iteration 2920; Population 1893
Iteration 2921; Population 1853
Iteration 2922; Population 1853
Iteration 2923; Population 1858
Iteration 2924; Population 1876
Iteration 2925; Population 1847
Iteration 2926; Population 1885
Iteration 2927; Population 1878
Iteration 2928; Population 1834
Iteration 2929; Population 1849
Iteration 2930; Population 1857
Iteration 2931; Population 1832
Iteration 2932; Population 1869
Iteration 2933; Population 1844
Iteration 2934; Population 1810
Iteration 2935; Population 1799
Iteration 2936; Population 1798
Iteration 2937; Population 1749
Iteration 2938; Population 1794
Iteration 2939; Population 1773
Iteration 2940; Population 1735
Iteration 2941; Population 1743
Iteration 2942; Population 1720
Iteration 2943; Population 1717
Iteration 2944; Population 1773
Iteration 2945; Population 1781
Iteration 2946; Population 1743
Iteration 2947; Population 1723
Iteration 2948; Population 1729
Iteration 2949; Population 1706
Iteration 2950; Population 1701
Iteration 2951; Population 1708
Iteration 2952; Population 1691
Iteration 2953; Population 1633
Iteration 2954; Population 1677
Iteration 2955; Population 1646
Iteration 2956; Population 1688
Iteration 2957; Population 1679
Iteration 2958; Population 1629
Iteration 2959; Population 1653
Iteration 2960; Population 1630
Iteration 2961; Population 1608
Iteration 2962; Population 1588
Iteration 2963; Population 1633
Iteration 2964; Population 1610
Iteration 2965; Population 1663
Iteration 2966; Population 1618
Iteration 2967; Population 1619
Iteration 2968; Population 1643
Iteration 2969; Population 1599
Iteration 2970; Population 1639
Iteration 2971; Population 1588
Iteration 2972; Population 1627
Iteration 2973; Population 1567
Iteration 2974; Population 1628
Iteration 2975; Population 1582
Iteration 2976; Population 1600
Iteration 2977; Population 1622
Iteration 2978; Population 1637
Iteration 2979; Population 1640
Iteration 2980; Population 1676
Iteration 2981; Population 1680
Iteration 2982; Population 1684
Iteration 2983; Population 1707
Iteration 2984; Population 1709
Iteration 2985; Population 1720
Iteration 2986; Population 1713
Iteration 2987; Population 1692
Iteration 2988; Population 1693
Iteration 2989; Population 1700
Iteration 2990; Population 1689
Iteration 2991; Population 1711
Iteration 2992; Population 1730
Iteration 2993; Population 1687
Iteration 2994; Population 1666
Iteration 2995; Population 1671
Iteration 2996; Population 1703
Iteration 2997; Population 1719
Iteration 2998; Population 1706
Iteration 2999; Population 1675
Iteration 3000; Population 1701
Iteration 3001; Population 1708
Iteration 3002; Population 1705
Iteration 3003; Population 1711
Iteration 3004; Population 1705
Iteration 3005; Population 1717
Iteration 3006; Population 1741
Iteration 3007; Population 1748
Iteration 3008; Population 1738
Iteration 3009; Population 1726
Iteration 3010; Population 1712
Iteration 3011; Population 1704
Iteration 3012; Population 1667
Iteration 3013; Population 1705
Iteration 3014; Population 1673
Iteration 3015; Population 1674
Iteration 3016; Population 1686
Iteration 3017; Population 1644
Iteration 3018; Population 1622
Iteration 3019; Population 1637
Iteration 3020; Population 1625
Iteration 3021; Population 1604
Iteration 3022; Population 1618
Iteration 3023; Population 1605
Iteration 3024; Population 1603
Iteration 3025; Population 1594
Iteration 3026; Population 1552
Iteration 3027; Population 1537
Iteration 3028; Population 1503
Iteration 3029; Population 1526
Iteration 3030; Population 1528
Iteration 3031; Population 1565
Iteration 3032; Population 1595
Iteration 3033; Population 1577
Iteration 3034; Population 1621
Iteration 3035; Population 1611
Iteration 3036; Population 1572
Iteration 3037; Population 1574
Iteration 3038; Population 1590
Iteration 3039; Population 1596
Iteration 3040; Population 1586
Iteration 3041; Population 1619
Iteration 3042; Population 1575
Iteration 3043; Population 1579
Iteration 3044; Population 1558
Iteration 3045; Population 1565
Iteration 3046; Population 1510
Iteration 3047; Population 1498
Iteration 3048; Population 1516
Iteration 3049; Population 1524
Iteration 3050; Population 1551
Iteration 3051; Population 1555
Iteration 3052; Population 1587
Iteration 3053; Population 1598
Iteration 3054; Population 1577
Iteration 3055; Population 1606
Iteration 3056; Population 1564
Iteration 3057; Population 1585
Iteration 3058; Population 1590
Iteration 3059; Population 1631
Iteration 3060; Population 1650
Iteration 3061; Population 1684
Iteration 3062; Population 1662
Iteration 3063; Population 1647
Iteration 3064; Population 1643
Iteration 3065; Population 1655
Iteration 3066; Population 1697
Iteration 3067; Population 1644
Iteration 3068; Population 1726
Iteration 3069; Population 1699
Iteration 3070; Population 1752
Iteration 3071; Population 1728
Iteration 3072; Population 1717
Iteration 3073; Population 1734
Iteration 3074; Population 1770
Iteration 3075; Population 1773
Iteration 3076; Population 1801
Iteration 3077; Population 1786
Iteration 3078; Population 1777
Iteration 3079; Population 1774
Iteration 3080; Population 1773
Iteration 3081; Population 1794
Iteration 3082; Population 1807
Iteration 3083; Population 1849
Iteration 3084; Population 1850
Iteration 3085; Population 1902
Iteration 3086; Population 1877
Iteration 3087; Population 1897
Iteration 3088; Population 1908
Iteration 3089; Population 1902
Iteration 3090; Population 1887
Iteration 3091; Population 1921
Iteration 3092; Population 1855
Iteration 3093; Population 1912
Iteration 3094; Population 1889
Iteration 3095; Population 1924
Iteration 3096; Population 1905
Iteration 3097; Population 1916
Iteration 3098; Population 1970
Iteration 3099; Population 1956
Iteration 3100; Population 1938
Iteration 3101; Population 1944
Iteration 3102; Population 1932
Iteration 3103; Population 1902
Iteration 3104; Population 1896
Iteration 3105; Population 1858
Iteration 3106; Population 1880
Iteration 3107; Population 1905
Iteration 3108; Population 1969
Iteration 3109; Population 1942
Iteration 3110; Population 1943
Iteration 3111; Population 1912
Iteration 3112; Population 1964
Iteration 3113; Population 1948
Iteration 3114; Population 1933
Iteration 3115; Population 1951
Iteration 3116; Population 1949
Iteration 3117; Population 1959
Iteration 3118; Population 1968
Iteration 3119; Population 1936
Iteration 3120; Population 1978
Iteration 3121; Population 1966
Iteration 3122; Population 1954
Iteration 3123; Population 1979
Iteration 3124; Population 1942
Iteration 3125; Population 1905
Iteration 3126; Population 1925
Iteration 3127; Population 1911
Iteration 3128; Population 1958
Iteration 3129; Population 1944
Iteration 3130; Population 1905
